community,rent_area,lng,lat,sell_area,r/s
江浦路761号,98.61013153,121.5306399,31.26846964,62745,636.2936448
江浦路989弄,84.50142149,121.5292443,31.27149667,67568,799.6078505
江海二村(奉贤),21.45516037,121.465619,30.908065,21455.97802,1000.03811
江海二村（奉贤）,21.35286445,121.465619,30.908065,24058.44444,1126.708058
江海新村,25.82699402,121.461615,30.912518,22874.10606,885.666603
江海花园,22.555589,121.469525,30.908689,26025.23932,1153.826633
江湾翰林,123.6940775,121.516726,31.312222,106194.6,858.5261492
江秋新苑(公寓),27.57656128,121.1767816,31.10450375,26821.54412,972.6210547
江秋新苑（公寓）,28.56897735,121.1767816,31.10450375,29649,1037.804036
江苏北路105弄,113.9762668,121.432518,31.231271,77310,678.2991072
江苏北路115号,114.0290256,121.4320107,31.23178973,79994,701.5231394
江苏路186弄,135.1189818,121.4366865,31.2272741,90216,667.6782107
江苏路35弄,139.4444444,121.4346879,31.23029499,92618,664.1928287
江苏路499弄,126.4074844,121.4387287,31.22296571,75986.6,601.1242165
江苏路65弄,119.9099099,121.4352093,31.22985559,89371.5,745.3220511
江苏路722弄,113.1657063,121.4395453,31.21973925,71919,635.5193844
江虹花园,84.52575727,121.232694,31.029163,35048.38889,414.6474403
江诚苑,67.55745286,121.232715,31.030815,29483.80952,436.4257129
江阴街404号,107.9310345,121.4950248,31.2182582,82736,766.5635783
池沟虹教小区,110.1628201,121.4874258,31.30744298,60437.25,548.6174911
池沟路60弄,139.3738859,121.4856211,31.30748772,54537,391.2999888
池沟路62弄,63.96843951,121.4856644,31.30766898,60302,942.6836181
池鑫苑,30.54061537,121.599945,31.038302,36632.25,1199.460114
汤巷中心村,76.7452677,121.6188619,31.14653864,38440.66667,500.8864757
汤巷馨村(一期),148.1008874,121.6086197,31.14325307,43855.92308,296.1219466
汤巷馨村(二期),135.7668886,121.6093983,31.14760515,43093.47059,317.4078085
汤巷馨村（一期）,69.69368556,121.6086197,31.14325307,51527,739.3352724
汤巷馨村（二期）,69.64713668,121.6093983,31.14760515,43253.3,621.0348632
汤泉美地城,20.49829677,121.174778,30.874203,21654.66667,1056.412975
汤泉美地城,20.49829677,121.205678,30.881003,21654.66667,1056.412975
汤臣一品,233.5597659,121.507923,31.238571,163958,701.9959082
汤臣商务中心,159.9553983,121.5181956,31.23052648,68615.57143,428.9669006
汤臣怡园,267.0680873,121.441784,31.214315,160306.5,600.2458085
汤臣湖庭,142.6136971,121.581013,31.221985,84895.57143,595.2834345
汤臣湖庭（别墅）,184.3720994,121.581013,31.221985,103380.2,560.7149906
汤臣臻园,25.50186417,121.48714,30.933571,42477.05882,1665.645246
汤臣豪园(二期),95.28443809,121.589313,31.215008,71284.88889,748.1272946
汤臣豪园一期,99.60315542,121.591969,31.215879,68695.5,689.6920054
汤臣豪园（一期）,88.53879765,121.591969,31.215879,67972.5,767.714288
汤臣豪园（二期）,95.6093649,121.589313,31.215008,72853.33333,761.9895123
汤臣豪庭,97.20819676,121.620976,31.225212,72305.55556,743.8215908
汤臣高尔夫(公寓),107.6803481,121.582721,31.217191,78047.9,724.8109926
汤臣高尔夫(别墅),165.1267123,121.5882,31.225384,111618.9048,675.9591058
汤臣高尔夫（公寓）,109.8224264,121.582721,31.217191,80040.5,728.8174433
汤臣高尔夫（别墅）,159.9746399,121.5882,31.225384,116740,729.7406645
汪家井小区,89.19748499,121.440951,31.265108,54341.63889,609.2283756
汽联大厦,117.081304,121.463462,31.205101,77259.27273,659.8771115
汽车公寓小区,96.21872548,121.5259241,31.27899435,62718.08333,651.8282488
汽轮小区,52.04061333,121.4221865,31.01084848,38238.2,734.7761211
汾西小区,79.03190571,121.4693758,31.32097277,52628.7619,665.9179154
汾西路261弄,77.64876458,121.4683435,31.31928427,55467,714.3320348
汾西路400弄,80.47003533,121.4654966,31.31974878,50721.38462,630.313935
汾阳路9弄,214.0538847,121.461818,31.220023,124353.5,580.944841
沁乐佳苑,30.82269913,121.1653011,31.31386445,29566.5,959.2443503
沁乐小区,33.47803273,121.1653011,31.31386445,31982.6,955.3309257
沁园,55.34346272,121.4607533,31.33916979,42628,770.2445403
沁富佳苑,29.2202977,121.159979,31.314983,29092.40741,995.623238
沁春园一村,60.33767441,121.3835494,31.10485454,51491.70732,853.3923095
沁春园三村,61.91696245,121.3831379,31.10119914,54854.47826,885.9361973
沁春园二村,51.11497273,121.3844235,31.10084879,46304.4,905.8872094
沁春路1122弄,60.04901961,121.3840196,31.10144867,47200.25,786.0286531
沁秋小区,97.5447654,121.3678939,31.21737635,60394.3,619.1444487
沁风雅泾,106.1959078,121.292948,31.167357,52907.23077,498.2040443
沂南路42弄,104.2085551,121.5147226,31.20306727,60000,575.7684668
沂南路54弄,105.8201786,121.5159033,31.20437555,55170.625,521.3620475
沂南路58号,102.1590909,121.516526,31.204669,60139,588.6798665
沈家宅,140.512958,121.528108,31.194879,57558.4,409.6305482
沈家桥小区,91.449087,121.5599278,31.28848538,57023,623.5491449
沈巷新村,29.90225032,121.414973,31.427062,30274,1012.432164
沈默花苑,59.55926278,121.5857302,31.11811042,51585.07407,866.1133746
沉香苑二街坊,29.48717949,121.5980122,31.08077969,34862,1182.276522
沔溪苑,49.73953169,121.6233224,31.14931052,38939.30769,782.8643811
沙家浜小区,63.29461137,121.4689072,31.12254645,50208.44444,793.2499048
沙田公寓,97.1589399,121.678161,31.201939,37399.4,384.9300954
沙田大厦(公寓),103.5964601,121.441232,31.243655,67306.5,649.6988402
沙田大厦（公寓）,81.54862272,121.441232,31.243655,97560,1196.34148
沙田新苑,93.27469589,121.419527,31.243925,70975.64286,760.9313778
沙田花园,104.3260928,121.440788,31.242102,78929,756.5604913
沙申新村,74.66179365,121.345423,31.176637,48644.1875,651.5271751
沧州大楼,138.7489348,121.464126,31.23341,110073.6667,793.3298142
沧州路180弄,93.33788711,121.533655,31.291586,77904.90476,834.654685
沧海绿苑,30.03925801,121.286791,31.386614,34702.14286,1155.226366
沧海苑,158.7299453,121.49667,31.22211743,85959.625,541.5463658
沧源小区,59.70748779,121.4346416,31.02088933,40984.27027,686.4175966
沪东大楼,70.7078717,121.5625975,31.26096162,53838,761.4145173
沪东新村,77.98633702,121.590956,31.276013,48185.32895,617.8688574
沪东花苑,66.96506028,121.5967417,31.27943676,53407.75,797.5465082
沪中新苑,122.8320622,121.444086,31.233545,106051.5714,863.3867209
沪亭苑,67.22971407,121.3332867,31.13794765,35441.5,527.170173
沪光小区,68.99621116,121.3578945,31.18469063,46025.36842,667.0709543
沪华公寓,94.7272708,121.4396349,31.170226,60814,641.9904161
沪南船舶小区,76.61229632,121.584107,31.27497507,57490.52778,750.4086229
沪太家具大厦,80.57393085,121.457013,31.264454,61871.33333,767.8827715
沪太路4201弄,46.17701095,121.4101761,31.34191635,41310.33333,894.6082149
沪太路651弄,103.1154614,121.455467,31.267363,67115,650.8723241
沪太路682弄,100.3033088,121.4525333,31.26899798,53807,536.4429213
沪宜公路3668弄,34.7862049,121.2490364,31.37851307,28541.25,820.4761078
沪工小区,85.10635833,121.5204727,31.2600091,71819,843.8734944
沪新小区,70.04652682,121.5875226,31.27662857,51385.5,733.5909763
沪昌公寓,85.17280815,121.5216429,31.3100008,70462.83333,827.2925934
沪江新苑,86.84737305,121.3553763,31.1821961,47422,546.0383928
沪航公寓,26.15650851,121.602219,31.03422,42762,1634.851226
沪贵苑,146.9757391,121.439686,31.193814,91769,624.3819596
沪金大楼,118.1436076,121.4764939,31.2520087,70730.5,598.6824126
河东小区,45.17063711,121.4368435,31.009413,35535.41667,786.6928373
河南南路790弄,123.7738095,121.4986654,31.22217215,81352,657.2634414
河浜公寓,29.11392405,121.756903,31.05119324,26195.33333,899.7527536
河滨围城,115.8558389,121.449773,31.254408,81511.09091,703.5561752
河滨国际公寓,101.9362784,121.437745,31.170439,92051,903.0249234
河滨城市花园,64.06305114,121.662189,31.269016,53680.81818,837.93727
河滨大楼,157.1529263,121.489867,31.249043,88314.85714,561.9676274
河滨小区,61.63586697,121.70956,31.19910714,41559.90909,674.2812446
河滨豪园,129.5866157,121.48657,31.246365,102697,792.4969677
河滨香景园,70.88272468,121.367981,31.23690919,64698,912.7470803
河畔家苑,37.82895046,121.249224,31.174413,37488.34483,990.9961648
河畔明珠,166.4793852,121.48178,31.246901,89182.66667,535.6979578
河畔艺墅(公寓),32.96703297,121.181999,31.358209,25024.5,759.0765
河畔雅苑,42.86550664,121.2329268,31.00712861,38378.66667,895.3274946
河谷3号,51.77968368,121.335749,31.078888,60007.25926,1158.895826
河间路1077弄,107.4559976,121.5523619,31.27976691,57432.5,534.4745875
河间路20弄,95.76642348,121.536848,31.268951,64732,675.9362796
河风丽景,122.8329747,121.385691,31.222778,74825.18182,609.1620104
沽源小区,63.98143664,121.4837599,31.30858854,53423.71429,834.987726
沽源路111弄,81.31221719,121.4843519,31.30812062,50086.5,615.9775459
沽源路112弄,90.91210021,121.4840556,31.30826181,55801,613.7906821
沽源路113弄,90.77653345,121.4844152,31.30836949,59886,659.7079413
沽源路第二小区,84.89135224,121.4841563,31.30861508,57796.5,680.8290653
沿河泾南路23弄,30.95003404,121.7681804,31.05209051,35839,1157.963185
沿海丽水馨庭(公寓),40.46003605,121.330263,31.081439,37464.3617,925.9596719
沿海丽水馨庭(别墅),39.98924632,121.332853,31.081889,40660.46875,1016.785073
沿海丽水馨庭（公寓）,41.65885915,121.330263,31.081439,39739.09091,953.9169271
沿海丽水馨庭（别墅）,39.53423821,121.332853,31.081889,44020.5,1113.477886
泉东(二)小区,139.8485892,121.52627,31.231159,118423.125,846.7952783
泉东二小区,130.2080379,121.52627,31.231159,101730.5,781.2920129
泉东小区,132.9484079,121.5279232,31.23366364,115398.6087,867.9954166
泉灵小区,75.60684441,121.446667,31.315208,50932.14286,673.6446053
泊仕郡,50.95729619,121.3992536,31.35647793,46252.16667,907.6652437
法兰西世家(公寓),43.52337317,121.303286,31.098265,35658.80952,819.3025247
法兰西世家(别墅),37.01497052,121.303286,31.098265,42013,1135.027245
法兰西世家（公寓）,45.89368681,121.303286,31.098265,39469,860.0093551
法兰西世家（别墅）,39.69192868,121.303286,31.098265,37663.5,948.8956887
法华苑,112.3423227,121.438315,31.20952,80740.16667,718.6976795
法华镇路101弄,132.540584,121.4388874,31.20920993,81059.5,611.5824871
法华镇路150弄,138.5413246,121.438747,31.209077,82623,596.3780138
法华镇路315弄,146.0026045,121.4352736,31.21004869,81981.75,561.5088187
法华镇路363弄,138.2478632,121.4343615,31.2103018,78205.75,565.6922875
法华镇路499弄,114.8477508,121.4323564,31.21101176,77297.66667,673.044671
法华镇路500弄,132.2325754,121.432212,31.210777,74688,564.8230005
法华镇路588弄,211.8502146,121.4307914,31.2114399,75082,354.4107809
法华镇路681弄,100.8192524,121.429133,31.212995,75355.8,747.4346237
法华镇路720弄,137.6332781,121.4291591,31.21224429,82329.71429,598.1817435
法华镇路804号,104.0789474,121.4269789,31.21321729,78720,756.3489254
法华镇路878弄,128.1389204,121.426023,31.213568,69361.16667,541.2966368
法华门大厦,102.0385129,121.430398,31.212037,68886.16667,675.0996727
泗东新村,69.07081078,121.492322,31.373753,40307.8,583.5721275
泗塘一村,71.63386272,121.46231,31.346003,44782.85714,625.1632321
泗塘七村,63.61251296,121.468586,31.334331,44109.52632,693.4095866
泗塘三村,81.4914405,121.4613458,31.34274667,48602.13333,596.4078317
泗塘二村,81.35602416,121.4612747,31.34287779,46549.64706,572.1720984
泗塘五村,69.19819751,121.4677609,31.33934966,44134.78947,637.8025882
泗塘八村,66.44778261,121.4662993,31.3365463,44573.15385,670.7997182
泗塘六村,64.03782075,121.4646066,31.33810465,46366.83333,724.0538917
泗塘四村,68.76156133,121.467055,31.342176,45591.47273,663.0371947
泗塘大厦,38.3292477,121.465423,31.34441876,27846,726.4948223
泗泾颐景园,56.86958877,121.273311,31.12801,38640.48148,679.4577263
泥城苑,20.82787839,121.835778,30.90982613,19999.21053,960.2135251
泥城路12弄,17.81566201,121.8370288,30.90973875,16123,904.9902268
泰业公寓,89.90982663,121.492144,31.266288,72336.5,804.5449837
泰东公寓,34.92422146,121.2308332,31.32568771,22229.1875,636.4977247
泰东新村(徐汇),140.7729433,121.448131,31.194336,98344.64706,698.6047514
泰东新村（徐汇）,144.1122373,121.448131,31.194336,100057,694.2991233
泰兴大楼,93.74463486,121.4654201,31.2364192,96819.33333,1032.798661
泰兴路355弄,104.7877145,121.4638035,31.23867694,96266.8,918.684031
泰兴路362弄,153.1834676,121.4640334,31.23902652,93789,612.2658109
泰兴路624弄,149.7479517,121.4624604,31.24319123,93504.5,624.4125476
泰南花苑,26.5625,121.5679046,30.9869951,24931.59375,938.6011765
泰和新城,55.39413182,121.413084,31.356037,36719.46043,662.8763593
泰和路309弄,75.81511685,121.5000466,31.38025628,39427.85714,520.0527122
泰和路678弄,66.58027897,121.495018,31.375551,40092.44444,602.166964
泰和路710弄,65.10450023,121.4916264,31.375784,38470.125,590.8980925
泰安公寓,15.69691351,121.0410557,31.13316535,21804.79012,1389.113224
泰安路125弄,156.1109075,121.4409262,31.21135744,97116.4,622.0987475
泰安路27弄,157.1684879,121.4438658,31.21197636,104426.375,664.4231068
泰宝华庭(公寓),97.38744301,121.504147,31.33598,79325.57143,814.5359296
泰宝华庭（公寓）,83.53010502,121.504147,31.33598,71795,859.510472
泰宸家园,27.68941806,121.2855289,31.42167982,25194.4,909.8927231
泰宸新苑,107.3660341,121.368968,31.247369,57678.58333,537.2144349
泰宸景苑,93.93561894,121.3829,31.25356,58575.08333,623.566268
泰宸舒庭,35.6878647,121.1687766,31.30453999,31797.8,890.9975497
泰宸苑,119.2631081,121.3706892,31.24707882,56696.69565,475.3917332
泰宸雅苑,40.52939475,121.2539909,31.41058019,34937.9,862.0385331
泰富苑,83.6947969,121.4162376,31.23875253,68165.33333,814.4512665
泰山一村,106.4575973,121.45376,31.26696,57448.55172,539.6378765
泰山三村,90.42565256,121.448946,31.264012,59993.57143,663.4574341
泰山二村,96.98629804,121.452261,31.266325,56412.19048,581.6511364
泰府名邸,150.1850016,121.461353,31.242238,109810.1333,731.1657767
泰康大楼,300,121.4645566,31.20336948,41884.66667,139.6155556
泰康路21号,139.0762724,121.4772022,31.2139897,97929,704.1388031
泰德花苑,119.0986486,121.438831,31.190639,76604.46154,643.2017694
泰德苑,118.933132,121.43798,31.194434,114822.8,965.4399751
泰成花苑,136.6053017,121.440366,31.172763,71918,526.4656578
泰晤士小镇(公寓),57.21242294,121.201529,31.039524,44301.05556,774.3258069
泰晤士小镇(别墅),67.63450656,121.198681,31.042032,55224.75,816.5173786
泰晤士小镇（公寓）,61.58637217,121.201529,31.039524,46966.33333,762.609189
泰晤士小镇（别墅）,53.57320872,121.198681,31.042032,56182,1048.695819
泰景苑,98.18660017,121.355273,31.16363,52368.33333,533.3551956
泰欣嘉园,134.4332826,121.439098,31.253868,94009.8,699.3045041
泰燕华庭,27.22611531,121.7495171,31.04224812,32864.66667,1207.10084
泰祥楼,70.09345794,121.519077,31.200276,54545,778.1753333
泰禾红御,76.92307692,121.477452,31.331397,73723,958.399
泰禾红桥,42.40017386,121.158464,31.151279,36898.55556,870.2453833
泰禾红桥,42.40017386,121.15776,31.150547,36898.55556,870.2453833
泰苑公寓,40.11038082,121.5809816,31.12496952,43298.4,1079.48115
泰荣苑,113.9527507,121.398306,31.217955,76449,670.8833226
泰莱大厦,121.1241962,121.467224,31.195978,87075.75,718.8964118
泰辰复兴苑,92.28873822,121.323565,31.244551,46381.875,502.5735089
泰辰沙河茗苑,153.8372606,121.328494,31.240972,48716.57143,316.67602
泰鸿新苑,73.86017471,121.5409604,31.29084533,78725.875,1065.877184
泰鸿苑,69.54934211,121.524143,31.273701,78520.6,1128.991269
泷湾苑,29.94349969,121.212326,31.146906,32412.08333,1082.441387
泾东小区,89.07250902,121.56326,31.251705,74813.73469,839.9194714
泾华新村,83.00796441,121.5505376,31.25128873,66493.55556,801.0503092
泾南教师公寓,87.72529988,121.5567,31.237696,87523.71429,997.7020815
泾栖小区,84.423163,121.5511497,31.24937843,70753.6,838.0827902
泾港公寓,28.6379248,121.2034132,31.15964677,27430,957.8207984
泾西一村,96.40116435,121.553333,31.246138,67347.09091,698.6128369
泾阳家园,74.37162035,121.3717938,31.24355332,56401.55556,758.3747038
泾阳路129弄,78.94736842,121.370801,31.244092,55633,704.6846667
洋泾花园城,70.02153041,121.552557,31.250716,71818.29412,1025.66016
洛东大楼,87.30935385,121.4647557,31.27531776,69759.5,798.9922834
洛东苑,63.93220309,121.4588578,31.27193733,58740,918.7857943
洛场路250弄,68.0012316,121.4169705,31.30880127,41110.5,604.5552269
洛场路300弄,60.70629498,121.4181487,31.30894783,48090,792.174848
洛川东路20号,105.4285714,121.472499,31.27843207,58975,559.3834688
洛川东路352弄,88.10085269,121.4681507,31.27623078,67187,762.6146393
洛川东路400弄,128.5835091,121.4675012,31.27580298,63820.35294,496.3338877
