Z,长度,cy_count,人均消费_,data_point,r/s_均值,rent_area_,sell_area_,lng,lat
10215,1274.184837,,,,,,,362590,3468011
20503,7936.30571,5,72,,,,,363590,3468011
15884,15321.17009,10,355,3,620.5019178,64.66281384,40123.4,364590,3468011
17219,14863.37039,68,29,7,714.7075501,68.49394952,48953.14286,365590,3468011
16526,11697.69965,2,0,12,630.3372316,83.60471828,52699.16667,366590,3468011
16538,11031.67366,,,,,,,367590,3468011
4482,7498.139161,4,0,1,513.0426474,77.52815522,39775.25,368590,3468011
2160,8062.867421,,,3,679.5502003,55.04957154,37408.94737,369590,3468011
5150,10805.75332,,,,,,,370590,3468011
9395,3181.806139,,,,,,,371590,3468011
284,202.8541614,,,,,,,380590,3468011
284,754.5897585,,,,,,,381590,3468011
284,4166.673931,,,,,,,382590,3468011
286,2957.568385,,,,,,,383590,3468011
108,1106.207796,,,,,,,384590,3468011
92,952.8217738,,,,,,,385590,3468011
92,1180.885064,,,,,,,386590,3468011
286,2806.474065,,,,,,,387590,3468011
257,4552.279321,,,,,,,388590,3468011
283,5565.211781,,,,,,,389590,3468011
286,4221.175364,,,,,,,390590,3468011
286,3751.01359,,,,,,,391590,3468011
285,3270.555152,,,,,,,392590,3468011
0,1698.317787,,,,,,,393590,3468011
0,0,,,,,,,320590,3469011
201,45.2259149,,,,,,,321590,3469011
201,2702.695568,,,,,,,322590,3469011
192,3352.720093,1,0,,,,,323590,3469011
1390,3889.905546,,,,,,,324590,3469011
201,2007.865094,,,,,,,325590,3469011
141,1893.602881,,,,,,,326590,3469011
88,1596.364671,,,,,,,327590,3469011
74,2724.9609,3,0,,,,,328590,3469011
20,5747.623108,,,,,,,329590,3469011
0,6089.816694,1,39,,,,,330590,3469011
94,7933.931531,1,0,,,,,331590,3469011
184,4528.243996,23,83,,,,,332590,3469011
7114,2436.977696,57,12,1,614.474562,62.25624903,38254.88136,333590,3469011
7058,3976.236871,104,0,1,658.9161956,67.6751464,44592.25,334590,3469011
18318,5609.294639,4,0,,,,,335590,3469011
10079,10123.71663,9,0,3,746.9098514,44.72293402,33404,336590,3469011
2536,3776.461037,5,27,,,,,337590,3469011
4,4752.328796,12,0,,,,,338590,3469011
31,2343.674162,4,0,,,,,339590,3469011
23,5249.844458,10,0,,,,,340590,3469011
1436,3001.234621,3,0,,,,,341590,3469011
54,2238.792061,5,0,,,,,342590,3469011
54,7835.601264,23,0,,,,,343590,3469011
791,8722.14674,126,0,5,583.5218363,84.07763048,49061.13333,344590,3469011
251,5966.275055,5,0,2,986.2355778,57.99915824,57200.83333,345590,3469011
4188,6473.799205,31,0,,,,,346590,3469011
9287,8630.23096,36,0,1,693.0437289,51.29257869,35548,347590,3469011
7416,7736.64574,1,0,4,948.0800902,42.86135783,40636,348590,3469011
10046,13861.76959,11,80,,,,,349590,3469011
11385,7003.509925,28,11,,,,,350590,3469011
11385,9435.774023,25,0,1,733.0111903,89.69453791,65747.1,351590,3469011
11385,11847.79589,40,0,6,1017.426479,53.25249648,54180.5,352590,3469011
11385,8972.136293,1,38,8,656.8509737,68.29744005,44861.24,353590,3469011
11385,6858.352318,30,0,2,663.0371947,68.76156133,45591.47273,354590,3469011
11385,12659.14231,55,18,9,962.9585839,59.01759531,56831.5,355590,3469011
21868,9835.094344,23,0,8,714.6525146,73.22704642,52331.89286,356590,3469011
21868,8566.9329,8,0,6,555.4748762,100.8744093,56033.2,357590,3469011
21868,8275.518491,,,,,,,358590,3469011
11025,4798.196651,,,1,864.9169627,98.13473456,84878.39655,359590,3469011
7366,3810.906702,1,0,1,728.5142069,66.20735676,48233,360590,3469011
8683,2255.956403,,,,,,,361590,3469011
18337,3831.71235,6,0,,,,,362590,3469011
15087,14644.64396,57,0,,,,,363590,3469011
18687,13143.03415,40,0,9,800.2777914,48.51190476,38823,364590,3469011
18687,15674.14016,10,0,14,741.4003826,55.90389167,41447.16667,365590,3469011
19507,10315.60125,,,6,907.1180492,49.34776685,44764.25,366590,3469011
14164,8745.009062,,,,,,,367590,3469011
5947,13020.46225,,,,,,,368590,3469011
7070,3186.148421,,,,,,,369590,3469011
0,165.4416642,,,,,,,370590,3469011
0,0,,,,,,,379590,3469011
286,0,,,,,,,380590,3469011
286,1415.287083,,,,,,,381590,3469011
264,4381.911016,,,,,,,382590,3469011
239,3592.070145,,,,,,,383590,3469011
12,1706.20331,,,,,,,384590,3469011
183,1146.647385,,,,,,,385590,3469011
183,3889.533081,,,,,,,386590,3469011
284,4104.625091,,,,,,,387590,3469011
159,4095.759971,,,,,,,388590,3469011
183,3810.719042,,,,,,,389590,3469011
286,5793.530568,,,,,,,390590,3469011
286,4982.60114,,,,,,,391590,3469011
286,1719.05538,,,,,,,392590,3469011
0,1064.220559,,,,,,,393590,3469011
0,53.97397175,,,,,,,319590,3470011
92,0,,,,,,,320590,3470011
0,1850.860546,,,,,,,321590,3470011
198,2795.804225,,,,,,,322590,3470011
158,4286.69445,9,0,,,,,323590,3470011
166,2658.128379,1,0,,,,,324590,3470011
187,3001.577171,4,0,,,,,325590,3470011
160,256.1274736,1,139,,,,,326590,3470011
163,2159.262578,,,1,1338.476193,29.23739899,39133.5625,327590,3470011
106,1246.649443,2,0,,,,,328590,3470011
0,6815.171898,3,83,,,,,329590,3470011
2313,3556.939765,,,,,,,330590,3470011
143,6107.359521,1,0,,,,,331590,3470011
721,4174.571688,62,35,1,0,1,36303.375,332590,3470011
13107,3700.295232,82,20,9,773.1877156,50.51580517,39058.2,333590,3470011
17322,4747.881777,63,260,,,,,334590,3470011
9679,9491.656138,11,0,2,659.1568411,58.8290185,38777.55,335590,3470011
339,4700.030121,8,27,1,1163.477656,39.38680424,45825.66667,336590,3470011
339,5085.800868,8,0,,,,,337590,3470011
821,7185.034488,3,27,,,,,338590,3470011
8,3178.161435,2,0,,,,,339590,3470011
59,7339.804628,15,0,,,,,340590,3470011
150,4523.105575,9,0,,,,,341590,3470011
39,2937.622627,3,0,,,,,342590,3470011
621,8075.461618,34,61,3,748.5931303,54.82247708,41039.72973,343590,3470011
5394,13361.47298,25,0,9,612.4558618,68.61840102,42025.74194,344590,3470011
5553,9496.104381,31,21,11,621.6489805,73.92377017,45954.63636,345590,3470011
8704,11297.21195,83,0,2,832.3012673,51.24514605,42651.4,346590,3470011
9803,13031.56368,24,50,7,752.9123278,52.0838862,39214.6,347590,3470011
7102,15850.64741,49,25,3,980.374408,38.90411631,38140.6,348590,3470011
12143,9457.159537,60,77,1,722.1539693,55.25760668,39904.5,349590,3470011
11385,11058.35029,59,0,7,486.2825663,89.34722939,43448,350590,3470011
11385,9768.152679,90,0,3,553.9717661,74.41757471,41225.23529,351590,3470011
11385,8996.167685,165,22,1,801.8827103,52.3954432,42015,352590,3470011
11385,8907.627831,,,,,,,353590,3470011
11385,12232.87944,,,,,,,354590,3470011
11385,10974.4571,,,,,,,355590,3470011
11385,5607.322627,34,0,4,627.8996917,74.04208127,46491,356590,3470011
11385,7664.276317,,,10,630.9068751,70.16471328,44267.4,357590,3470011
18283,5922.867678,,,1,483.6042414,103.8731585,50233.5,358590,3470011
12321,9052.757572,1,0,,,,,359590,3470011
21435,7465.633962,,,,,,,360590,3470011
18687,1402.79626,,,,,,,361590,3470011
18687,7644.928276,,,,,,,362590,3470011
18687,8872.77015,30,85,2,767.1123101,49.28673552,37808.46154,363590,3470011
18687,8590.978486,13,112,8,628.1072094,67.75619386,42558.15385,364590,3470011
18296,11457.8266,9,223,14,921.0761359,51.95270851,47852.4,365590,3470011
10482,552.3601348,,,3,664.821921,72.92679709,48483.33333,366590,3470011
14164,1795.202751,,,,,,,367590,3470011
5947,285.5348816,,,,,,,368590,3470011
0,0,,,,,,,378590,3470011
234,0,,,,,,,379590,3470011
234,1782.875986,,,,,,,380590,3470011
286,6049.041107,,,,,,,381590,3470011
286,873.585571,,,,,,,382590,3470011
171,1188.799208,,,,,,,383590,3470011
12,2984.57155,,,,,,,384590,3470011
265,0,,,,,,,385590,3470011
265,3408.765802,,,,,,,386590,3470011
286,4014.45247,,,,,,,387590,3470011
257,5917.662735,,,,,,,388590,3470011
197,5715.557503,,,,,,,389590,3470011
279,5923.824229,,,,,,,390590,3470011
214,2284.485562,,,,,,,391590,3470011
245,2915.336032,,,,,,,392590,3470011
0,482.3484398,,,,,,,393590,3470011
151,0,,,,,,,319590,3471011
201,2168.751809,,,,,,,320590,3471011
198,320.9653608,,,,,,,321590,3471011
133,2602.610765,,,,,,,322590,3471011
153,2640.288884,,,,,,,323590,3471011
166,3177.466708,,,,,,,324590,3471011
169,11930.13836,33,0,1,1457.794225,20.63981287,30088.6,325590,3471011
169,6989.75748,28,44,6,759.0765,32.96703297,25024.5,326590,3471011
201,1285.224341,,,,,,,327590,3471011
238,2939.958264,,,,,,,328590,3471011
8811,1940.910307,,,,,,,329590,3471011
14901,3367.948554,3,0,,,,,330590,3471011
14901,3766.45684,2,0,,,,,331590,3471011
1672,4045.292707,8,0,,,,,332590,3471011
15418,7079.740645,13,0,2,1186.418595,43.65912691,51798,333590,3471011
18279,8632.932779,5,0,6,934.2489848,39.78630226,37170.3125,334590,3471011
16466,8013.086423,5,0,3,967.11899,33.65245529,32545.92857,335590,3471011
1211,4447.985973,14,0,,,,,336590,3471011
683,4499.579103,2,0,,,,,337590,3471011
981,3188.181542,1,0,,,,,338590,3471011
171,5743.508839,,,,,,,339590,3471011
122,5138.871378,4,0,,,,,340590,3471011
25,2070.380961,,,,,,,341590,3471011
13,2757.942562,1,0,,,,,342590,3471011
4479,5475.991325,179,114,,,,,343590,3471011
12210,7448.80559,48,0,,,,,344590,3471011
8209,2207.221304,3,0,16,998.9800448,42.27031383,42227.2,345590,3471011
12136,3277.092619,8,54,2,625.6281635,61.33779174,38374.65,346590,3471011
9525,5365.882293,5,0,10,705.7054995,59.01174685,41644.91429,347590,3471011
8315,7863.581533,19,0,1,500.7053075,82.1635534,41139.72727,348590,3471011
11385,8720.451781,44,0,8,611.893755,67.35728166,41215.5,349590,3471011
11385,13007.65846,106,0,3,925.9548125,46.68826344,43231.22222,350590,3471011
11385,8516.934255,43,97,3,826.5924,50.33557047,41607,351590,3471011
11385,5465.799892,17,0,3,526.3126166,88.23712374,46440.31148,352590,3471011
11385,6632.754771,6,0,,,,,353590,3471011
11385,6958.687514,,,,,,,354590,3471011
11385,4926.250812,11,0,,,,,355590,3471011
9399,4844.586333,2,0,,,,,356590,3471011
5696,3490.764683,,,,,,,357590,3471011
2234,7198.761794,,,,,,,358590,3471011
277,7247.045282,,,,,,,359590,3471011
12512,10062.50584,6,0,,,,,360590,3471011
9435,9102.076289,4,0,,,,,361590,3471011
15583,8632.52458,,,,,,,362590,3471011
18412,3178.453273,,,,,,,363590,3471011
14397,1649.29147,,,,,,,364590,3471011
18687,14865.98596,,,,,,,365590,3471011
10482,1453.892694,,,,,,,366590,3471011
489,325.5785948,,,,,,,377590,3471011
489,1546.995762,,,,,,,378590,3471011
201,2511.127981,,,,,,,379590,3471011
276,4385.989932,,,,,,,380590,3471011
286,3536.180208,,,,,,,381590,3471011
286,1272.751762,,,,,,,382590,3471011
163,679.3966838,,,,,,,383590,3471011
0,1716.533347,,,,,,,384590,3471011
231,2325.556349,,,,,,,385590,3471011
231,2671.3293,,,,,,,386590,3471011
250,3679.584407,,,,,,,387590,3471011
229,4340.175198,,,,,,,388590,3471011
263,4648.140076,,,,,,,389590,3471011
204,1900.292971,,,,,,,390590,3471011
286,1244.236616,,,,,,,391590,3471011
245,7.822224389,,,,,,,392590,3471011
176,0,,,,,,,319590,3472011
176,961.9806471,1,0,,,,,320590,3472011
184,1107.898632,3,0,,,,,321590,3472011
198,1301.45521,,,,,,,322590,3472011
183,1001.855487,,,,,,,323590,3472011
144,6714.075007,8,34,,,,,324590,3472011
89,3313.933245,29,15,2,772.9411766,27.88948355,21556.93023,325590,3472011
77,2209.994753,,,,,,,326590,3472011
201,912.5025293,,,2,785.9615156,26.20802621,20598.5,327590,3472011
201,2156.68057,1,0,,,,,328590,3472011
186,2302.447702,1,0,,,,,329590,3472011
9192,1474.21736,17,0,,,,,330590,3472011
17422,6807.474751,18,0,,,,,331590,3472011
15117,10435.30052,103,12,2,490.9929217,59.39352425,29161.8,332590,3472011
10373,10682.93731,81,0,9,728.991126,46.48090417,33884.16667,333590,3472011
18684,3627.901019,8,120,5,572.3262685,49.87327558,28543.78571,334590,3472011
18452,5468.487331,1,27,3,964.8688012,38.23991402,36896.5,335590,3472011
1516,3418.567477,14,0,,,,,336590,3472011
2500,4110.324495,4,0,,,,,337590,3472011
198,2947.709066,,,,,,,338590,3472011
189,2850.160932,1,0,,,,,339590,3472011
174,4333.237608,1,0,,,,,340590,3472011
54,890.0148273,3,0,,,,,341590,3472011
53,2742.794934,4,0,,,,,342590,3472011
4006,3378.008692,,,,,,,343590,3472011
7544,4103.983603,3,0,,,,,344590,3472011
2212,1951.052424,,,8,876.6152761,50.70411298,44448,345590,3472011
6797,3223.759787,5,0,,,,,346590,3472011
5603,5461.967877,1,0,,,,,347590,3472011
4904,4618.830722,2,0,,,,,348590,3472011
11856,4636.401457,5,0,,,,,349590,3472011
11385,9753.104182,30,0,3,1029.08,50,51454,350590,3472011
11385,8260.655961,45,0,14,555.7780324,79.37184966,44113.13043,351590,3472011
11385,6068.009024,16,40,4,783.9302826,49.4246332,38745.46667,352590,3472011
11385,3676.52043,,,7,819.4098164,74.73061559,61235,353590,3472011
11385,4641.393886,4,0,,,,,354590,3472011
11217,6478.216994,18,15,,,,,355590,3472011
2493,13364.6866,63,15,13,785.91426,59.9641323,47126.66667,356590,3472011
156,3427.528432,1,15,4,559.5419166,80.57774344,45086.625,357590,3472011
156,4805.2924,,,,,,,358590,3472011
158,6128.523371,,,,,,,359590,3472011
119,10777.77802,1,69,,,,,360590,3472011
92,7959.979843,,,4,1000.447117,35.00872199,35024.375,361590,3472011
1735,3832.994507,,,5,1182.573485,32.48423923,38415,362590,3472011
9879,607.2675102,,,,,,,363590,3472011
14397,0,,,,,,,364590,3472011
18687,0,,,,,,,365590,3472011
0,136.1606659,,,,,,,374590,3472011
138,1673.369349,,,,,,,375590,3472011
138,3520.250577,,,,,,,376590,3472011
216,3416.60118,,,,,,,377590,3472011
278,3657.078702,,,,,,,378590,3472011
232,4117.15719,,,,,,,379590,3472011
253,6566.11321,,,,,,,380590,3472011
244,5766.852367,,,,,,,381590,3472011
286,1088.039972,,,,,,,382590,3472011
163,913.2897929,,,,,,,383590,3472011
145,12.51610971,,,,,,,384590,3472011
145,3033.058201,,,,,,,385590,3472011
274,1055.894429,,,,,,,386590,3472011
250,1381.16227,,,,,,,387590,3472011
229,1558.268501,,,,,,,388590,3472011
263,1288.494517,,,,,,,389590,3472011
204,0,,,,,,,390590,3472011
176,950.3654699,,,,,,,320590,3473011
201,435.2910506,,,,,,,321590,3473011
201,374.9087873,,,,,,,322590,3473011
201,9988.186445,37,0,,,,,323590,3473011
200,4408.548417,,,,,,,324590,3473011
160,2477.987344,,,,,,,325590,3473011
169,1260.497138,1,0,,,,,326590,3473011
169,1664.241028,,,,,,,327590,3473011
1410,394.1361186,,,,,,,328590,3473011
4256,1157.469148,,,,,,,329590,3473011
8860,961.104994,30,19,,,,,330590,3473011
18669,7152.934466,43,0,1,799.2425314,45.1694347,36101.33333,331590,3473011
15608,12296.94455,79,0,9,497.4128396,67.7612853,33705.33333,332590,3473011
18688,6105.060485,111,0,13,796.2632927,35.9368848,28615.22222,333590,3473011
18688,11563.18267,58,13,8,856.96157,33.70123898,28880.66667,334590,3473011
17748,7803.949622,29,0,5,1126.925192,40.98408689,46186,335590,3473011
91,3275.648905,3,0,6,877.0441994,39.02523632,34226.85714,336590,3473011
151,4407.441288,25,0,1,932.4364838,62.30558436,58096,337590,3473011
156,3119.570141,1,0,1,820.1774184,33.17303935,27207.77778,338590,3473011
187,3245.876928,6,258,,,,,339590,3473011
54,1729.614776,,,,,,,340590,3473011
43,4834.72211,,,,,,,341590,3473011
45,3443.709105,1,0,,,,,342590,3473011
48,7622.341002,7,0,,,,,343590,3473011
54,7023.205287,1,0,,,,,344590,3473011
54,2602.311899,,,,,,,345590,3473011
5359,2035.498644,1,0,,,,,346590,3473011
7691,2622.886108,,,,,,,347590,3473011
9391,3499.452102,2,0,,,,,348590,3473011
11385,5283.193446,4,0,,,,,349590,3473011
12214,9075.166367,44,45,,,,,350590,3473011
12214,9269.325939,78,0,4,641.3429916,53.29857364,34182.66667,351590,3473011
12214,5156.612234,4,0,3,636.4805032,57.02677205,36296.42857,352590,3473011
12214,10081.56298,3,17,2,858.6286224,46.51195984,39936.5,353590,3473011
12214,885.3513266,4,0,,,,,354590,3473011
11385,6207.866846,14,0,,,,,355590,3473011
9570,13700.49374,156,0,,,,,356590,3473011
57,2222.173817,14,85,23,408.0830529,127.3172204,51956,357590,3473011
180,3578.931348,,,,,,,358590,3473011
137,3218.892663,3,0,,,,,359590,3473011
1243,3549.762817,,,,,,,360590,3473011
92,3136.528635,,,,,,,361590,3473011
1735,214.2107633,,,,,,,362590,3473011
0,127.7909908,,,,,,,373590,3473011
40,4676.979972,,,,,,,374590,3473011
40,9190.899426,,,,,,,375590,3473011
283,8551.792847,2,0,,,,,376590,3473011
133,4286.916571,,,,,,,377590,3473011
236,1694.056383,,,,,,,378590,3473011
286,6427.927081,,,,,,,379590,3473011
279,4866.99198,,,,,,,380590,3473011
244,3284.530446,,,,,,,381590,3473011
145,536.6771236,,,,,,,385590,3473011
274,11.19824152,,,,,,,386590,3473011
1728,0,,,,,,,322590,3474011
1728,5641.925221,5,0,,,,,323590,3474011
900,2727.855726,5,65,,,,,324590,3474011
200,5754.385001,1,0,,,,,325590,3474011
201,578.3940959,,,,,,,326590,3474011
188,1004.652954,,,,,,,327590,3474011
201,1376.35772,,,,,,,328590,3474011
1135,3958.41011,,,,,,,329590,3474011
4020,4561.944309,31,105,,,,,330590,3474011
17896,2832.891791,44,20,6,603.0418593,56.12255514,33844.25,331590,3474011
15616,11822.88251,231,144,3,668.0350969,36.71962763,24530,332590,3474011
15616,9691.104002,276,28,21,841.8533381,31.98775699,26929,333590,3474011
18135,7836.094323,12,64,20,663.0226442,56.46715135,37439,334590,3474011
7025,7518.172683,114,0,26,929.7159858,33.83345073,31455.5,335590,3474011
104,8336.999726,4,0,9,1044.622794,31.77893512,33197,336590,3474011
124,5000.610803,1,88,1,1155.226366,30.03925801,34702.14286,337590,3474011
192,1805.376938,,,,,,,338590,3474011
23,2698.568208,,,,,,,339590,3474011
49,4297.381864,1,0,,,,,340590,3474011
41,3758.228412,1,81,,,,,341590,3474011
4,3290.151402,11,72,,,,,342590,3474011
47,9928.427358,104,91,,,,,343590,3474011
48,8961.210581,3,0,2,709.8865814,51.09161231,36269.25,344590,3474011
42,3951.415183,1,54,3,584.9422142,55.87536059,32683.85714,345590,3474011
42,6449.048116,4,0,,,,,346590,3474011
77,4410.111004,1,0,,,,,347590,3474011
39,8047.989631,4,0,,,,,348590,3474011
5475,7461.075201,32,0,,,,,349590,3474011
9741,5951.588035,19,0,,,,,350590,3474011
12187,4360.458497,21,0,3,697.0510517,63.34088905,44151.83333,351590,3474011
12214,4291.306379,10,0,2,1147.192291,56.90022547,65275.5,352590,3474011
12214,1067.799329,16,0,,,,,353590,3474011
11385,1195.42708,7,0,,,,,354590,3474011
11385,13610.31559,35,0,,,,,355590,3474011
10765,13166.29603,52,26,3,1075.492551,44.50611951,47866,356590,3474011
610,3931.930955,21,0,7,854.459194,47.13156612,40272,357590,3474011
110,1133.568225,,,2,768.3366078,51.63544154,39673.4,358590,3474011
137,700.6249744,,,,,,,359590,3474011
1243,0,,,,,,,360590,3474011
2940,1148.901771,,,,,,,372590,3474011
2940,4781.468512,,,,,,,373590,3474011
3423,8041.728568,2,0,,,,,374590,3474011
286,11890.92352,,,,,,,375590,3474011
185,5395.350811,,,,,,,376590,3474011
227,2011.339954,,,,,,,377590,3474011
278,1663.96198,,,,,,,378590,3474011
278,1688.667723,,,,,,,379590,3474011
286,2992.790472,,,,,,,380590,3474011
0,3.689205081,,,,,,,381590,3474011
1247,0,,,,,,,322590,3475011
1247,499.9072844,,,,,,,323590,3475011
4160,331.2572934,,,,,,,324590,3475011
194,1596.870419,,,,,,,325590,3475011
201,1071.347759,,,,,,,326590,3475011
190,2258.230934,2,0,,,,,327590,3475011
170,9614.767832,3,60,,,,,328590,3475011
194,6780.436856,,,,,,,329590,3475011
3581,2816.338342,,,,,,,330590,3475011
15071,2893.5629,20,85,,,,,331590,3475011
15616,3655.369235,59,12,,,,,332590,3475011
18479,10068.20858,57,0,13,724.3652946,43.07495159,31202,333590,3475011
14171,4839.76656,8,151,16,623.6192365,54.96329276,34276.16667,334590,3475011
263,2017.862506,2,0,2,944.1911168,30.04158745,28365,335590,3475011
149,2310.405038,6,0,4,1061.393754,30.53249549,32407,336590,3475011
193,3912.655587,,,,,,,337590,3475011
201,2672.835443,1,96,,,,,338590,3475011
46,2555.770219,,,,,,,339590,3475011
46,4013.46471,3,78,,,,,340590,3475011
54,2691.706983,6,0,,,,,341590,3475011
5914,4402.953763,,,1,887.8495656,34.20624526,30370,342590,3475011
1912,13739.78591,38,63,1,1400.194,21.73913043,30439,343590,3475011
21,2649.086324,,,5,848.2522866,43.16631226,36615.92308,344590,3475011
20,4523.364339,4,0,1,720.9117458,59.91891553,43196.25,345590,3475011
34,3074.675875,1,0,,,,,346590,3475011
36,5547.470868,,,,,,,347590,3475011
429,6100.355958,4,0,,,,,348590,3475011
234,3961.423543,,,,,,,349590,3475011
391,3599.322275,7,15,6,4897.954286,17.94871795,87912,350590,3475011
10175,4533.92458,8,0,1,677.1835735,68.12412507,46132.53846,351590,3475011
12214,8191.497195,46,0,3,795.7256265,50.49519646,40180.32184,352590,3475011
11385,4826.204123,13,98,1,852.45419,45.36449976,38671.15789,353590,3475011
11385,4091.313528,11,0,,,,,354590,3475011
11385,13897.95771,187,0,,,,,355590,3475011
11385,13722.54131,59,14,7,766.6335123,64.40454987,49374.68627,356590,3475011
5163,3973.945791,22,0,8,819.6991101,57.55671431,47179.1875,357590,3475011
10,287.4068604,,,,,,,370590,3475011
1186,1572.708724,,,,,,,371590,3475011
4381,321.6605116,,,,,,,372590,3475011
4381,1771.727248,,,,,,,373590,3475011
5993,6412.758255,,,,,,,374590,3475011
4159,3404.401031,,,,,,,375590,3475011
48,0,,,2,726.3225,35.0877193,25485,376590,3475011
79,348.7210819,,,,,,,377590,3475011
60,1504.980935,,,,,,,378590,3475011
54,2022.774715,,,,,,,379590,3475011
155,0,,,,,,,323590,3476011
2857,0,,,,,,,324590,3476011
160,51.59701304,,,,,,,325590,3476011
138,3302.458697,1,0,,,,,326590,3476011
72,8063.984144,1,0,,,,,327590,3476011
149,9590.371576,12,0,,,,,328590,3476011
201,6135.607288,9,0,,,,,329590,3476011
2373,4064.86307,,,3,864.4388018,34.13164848,29504.72131,330590,3476011
11931,2712.245008,5,50,,,,,331590,3476011
18665,5430.569562,8,69,,,,,332590,3476011
16250,9906.290363,57,0,3,862.0385331,40.52939475,34937.9,333590,3476011
16250,2190.405022,4,0,5,1003.175503,35.08010301,35191.5,334590,3476011
7732,162.6739794,14,0,3,1532.23,20.40816327,31270,335590,3476011
166,872.9514696,2,25,1,996.3415687,29.32896467,29221.66667,336590,3476011
201,1950.230033,2,0,,,,,337590,3476011
201,3647.463004,,,,,,,338590,3476011
46,3349.1724,5,0,,,,,339590,3476011
51,3100.797259,3,0,,,,,340590,3476011
56,4129.250447,4,0,,,,,341590,3476011
7007,6084.340375,57,0,,,,,342590,3476011
280,12377.15248,2,0,4,956.8512273,45.16083459,43212.2,343590,3476011
139,3618.883459,7,575,6,1097.664026,43.35388506,47588,344590,3476011
29,2324.457774,,,3,1011.731326,47.50437731,48061.66667,345590,3476011
36,6033.420629,6,0,,,,,346590,3476011
1136,4140.790976,,,,,,,347590,3476011
6757,4606.317292,,,,,,,348590,3476011
5773,9245.279078,30,40,,,,,349590,3476011
5583,12488.25066,50,23,2,754.0411105,51.81992944,39074.35714,350590,3476011
10765,4194.846816,1,0,10,1146.254269,42.45771172,48667.33333,351590,3476011
12214,5125.586818,4,28,1,817.6175504,41.45773462,33896.57143,352590,3476011
11385,7608.252398,25,0,,,,,353590,3476011
11385,11404.43854,51,0,3,771.2890086,49.04733018,37829.66667,354590,3476011
11385,14429.99921,136,0,7,749.8561065,60.26267299,45188.33333,355590,3476011
11124,10044.3686,35,60,16,892.8189798,49.11969951,43855,356590,3476011
5163,1797.200498,29,0,11,748.2000072,57.96155162,43366.83333,357590,3476011
111,1310.757959,,,,,,,369590,3476011
111,3678.293632,,,,,,,370590,3476011
247,4000.183265,,,,,,,371590,3476011
285,5062.035044,,,,,,,372590,3476011
271,6386.595569,,,,,,,373590,3476011
273,4771.838727,,,,,,,374590,3476011
188,3575.588401,,,,,,,375590,3476011
47,2881.367472,,,,,,,376590,3476011
79,1543.175664,,,,,,,377590,3476011
60,318.082962,,,,,,,378590,3476011
178,352.2978726,,,,,,,323590,3477011
178,1440.479923,,,,,,,324590,3477011
110,615.4526461,,,,,,,325590,3477011
677,2806.151663,,,,,,,326590,3477011
1037,1785.757084,12,0,,,,,327590,3477011
1037,4236.909924,10,11,,,,,328590,3477011
209,5836.073478,12,12,,,,,329590,3477011
199,4304.247654,,,,,,,330590,3477011
4399,1808.447453,2,0,,,,,331590,3477011
3682,2034.418034,4,0,,,,,332590,3477011
2006,5034.763948,1,74,1,1037.850008,31.49266889,32684.66667,333590,3477011
1487,5034.944501,6,23,1,891.3873179,44.50758857,39673.5,334590,3477011
4043,6464.244194,19,0,3,1065.486003,32.00605161,34102,335590,3477011
176,5555.537984,5,0,,,,,336590,3477011
179,3397.557848,2,0,,,,,337590,3477011
193,2204.864285,,,,,,,338590,3477011
39,1906.145404,,,,,,,339590,3477011
749,2412.758844,1,0,,,,,340590,3477011
3506,4216.147188,101,0,,,,,341590,3477011
7484,8687.269878,59,0,1,1164.187,28.16901408,32794,342590,3477011
7033,3726.414684,14,0,10,1338.323562,31.37118794,41984.8,343590,3477011
4029,1621.258335,6,0,5,496.0708068,76.51931837,37959,344590,3477011
615,4534.432398,3,0,,,,,345590,3477011
689,3334.906981,9,93,,,,,346590,3477011
9405,2687.192407,5,19,,,,,347590,3477011
11385,5412.374437,15,0,,,,,348590,3477011
11385,11379.63795,33,32,,,,,349590,3477011
11385,8227.807726,27,52,4,463.7442123,71.99658587,33388,350590,3477011
11385,4740.783063,,,6,677.5800879,61.49236193,41666,351590,3477011
11385,1165.302808,,,,,,,352590,3477011
11215,4267.183644,,,,,,,353590,3477011
11385,1701.599114,,,,,,,354590,3477011
11385,827.8230155,2,17,,,,,355590,3477011
11124,766.5328129,,,8,917.8688889,47.36842105,43478,356590,3477011
0,2437.751184,,,,,,,368590,3477011
260,9212.290336,,,,,,,369590,3477011
260,8570.460244,,,,,,,370590,3477011
286,5790.176447,,,,,,,371590,3477011
286,5049.739787,,,,,,,372590,3477011
286,5521.288843,,,,,,,373590,3477011
252,3473.740213,,,,,,,374590,3477011
12,1693.682384,,,,,,,375590,3477011
47,452.3204491,,,,,,,376590,3477011
123,369.6700128,,,,,,,323590,3478011
123,2842.975904,,,,,,,324590,3478011
180,1957.908519,,,,,,,325590,3478011
201,1418.138304,,,,,,,326590,3478011
484,3511.866473,1,14,,,,,327590,3478011
210,2800.631796,1,0,,,,,328590,3478011
177,3444.701262,6,0,2,866.3844869,41.01239177,35532.5,329590,3478011
199,2610.08908,9,0,,,,,330590,3478011
298,2962.658822,2,0,,,,,331590,3478011
201,1200.570285,,,,,,,332590,3478011
1063,3698.551529,11,0,,,,,333590,3478011
1398,2081.498649,,,,,,,334590,3478011
